datetime,Year,Month_of_year,Week_of_year,Day_of_year,Day_of_month,Day_of_week,Hour,Day_type,Dew_Point,Temperature,Pressure,Wind_Speed,pm2.5_prev_hour,pm2.5_prev_day,pm2.5_prev_week,Target
2012-07-04 22:00:00,2012,7,27,186,4,2,22,0,17,26.0,1003.0,34.86,89.0,42.0,41.0,3
2012-07-04 23:00:00,2012,7,27,186,4,2,23,0,18,25.0,1003.0,39.78,83.0,103.0,34.0,3
2012-07-05 00:00:00,2012,7,27,187,5,3,0,0,19,24.0,1003.0,42.91,68.0,115.0,34.0,3
2012-07-05 01:00:00,2012,7,27,187,5,3,1,0,19,24.0,1003.0,46.04,77.0,60.0,43.0,3
2012-07-05 02:00:00,2012,7,27,187,5,3,2,0,20,23.0,1002.0,1.79,75.0,45.0,51.0,3
2012-07-05 03:00:00,2012,7,27,187,5,3,3,0,20,23.0,1002.0,4.92,78.0,60.0,59.0,4
2012-07-05 04:00:00,2012,7,27,187,5,3,4,0,21,22.0,1002.0,3.13,86.0,69.0,59.0,4
2012-07-05 05:00:00,2012,7,27,187,5,3,5,0,21,22.0,1002.0,0.89,94.0,87.0,53.0,3
2012-07-05 06:00:00,2012,7,27,187,5,3,6,0,22,23.0,1002.0,1.34,93.0,91.0,52.0,3
2012-07-05 07:00:00,2012,7,27,187,5,3,7,0,22,23.0,1003.0,1.79,85.0,114.0,63.0,3
2012-07-05 08:00:00,2012,7,27,187,5,3,8,0,22,24.0,1003.0,0.89,77.0,96.0,60.0,4
2012-07-05 09:00:00,2012,7,27,187,5,3,9,0,22,24.0,1003.0,1.79,73.0,97.0,74.0,4
2012-07-05 10:00:00,2012,7,27,187,5,3,10,0,22,25.0,1004.0,4.92,105.0,81.0,86.0,4
2012-07-05 11:00:00,2012,7,27,187,5,3,11,0,22,25.0,1004.0,8.05,89.0,81.0,89.0,4
2012-07-05 12:00:00,2012,7,27,187,5,3,12,0,21,26.0,1004.0,9.84,93.0,83.0,84.0,4
2012-07-05 13:00:00,2012,7,27,187,5,3,13,0,21,27.0,1004.0,1.79,97.0,88.0,106.0,4
2012-07-05 14:00:00,2012,7,27,187,5,3,14,0,20,27.0,1003.0,3.58,92.0,85.0,128.0,4
2012-07-05 15:00:00,2012,7,27,187,5,3,15,0,21,26.0,1003.0,6.71,96.0,95.0,174.0,4
2012-07-05 16:00:00,2012,7,27,187,5,3,16,0,20,26.0,1002.0,10.73,109.0,114.0,208.0,4
2012-07-05 17:00:00,2012,7,27,187,5,3,17,0,21,27.0,1002.0,13.86,109.0,114.0,194.0,5
2012-07-05 18:00:00,2012,7,27,187,5,3,18,0,21,26.0,1002.0,16.99,110.0,106.0,218.0,5
2012-07-05 19:00:00,2012,7,27,187,5,3,19,0,21,26.0,1003.0,20.12,132.0,105.0,202.0,5
2012-07-05 20:00:00,2012,7,27,187,5,3,20,0,21,25.0,1004.0,21.91,149.0,98.0,178.0,4
2012-07-05 21:00:00,2012,7,27,187,5,3,21,0,21,25.0,1005.0,23.7,133.0,89.0,174.0,4
2012-07-05 22:00:00,2012,7,27,187,5,3,22,0,20,22.0,1004.0,4.02,124.0,83.0,175.0,1
2012-07-05 23:00:00,2012,7,27,187,5,3,23,0,20,22.0,1002.0,3.13,122.0,68.0,151.0,1
2012-07-06 00:00:00,2012,7,27,188,6,4,0,0,20,21.0,1003.0,7.15,32.0,77.0,129.0,2
2012-07-06 01:00:00,2012,7,27,188,6,4,1,0,20,21.0,1003.0,0.89,34.0,75.0,129.0,2
2012-07-06 02:00:00,2012,7,27,188,6,4,2,0,20,22.0,1002.0,1.78,46.0,78.0,109.0,2
2012-07-06 03:00:00,2012,7,27,188,6,4,3,0,20,22.0,1002.0,2.23,47.0,86.0,104.0,2
2012-07-06 04:00:00,2012,7,27,188,6,4,4,0,20,22.0,1003.0,0.89,53.0,94.0,118.0,2
2012-07-06 05:00:00,2012,7,27,188,6,4,5,0,20,22.0,1003.0,2.68,55.0,93.0,105.0,2
2012-07-06 06:00:00,2012,7,27,188,6,4,6,0,21,22.0,1003.0,3.57,52.0,85.0,91.0,2
2012-07-06 07:00:00,2012,7,27,188,6,4,7,0,21,22.0,1003.0,5.36,52.0,77.0,90.0,3
2012-07-06 08:00:00,2012,7,27,188,6,4,8,0,21,23.0,1003.0,0.89,56.0,73.0,72.0,4
2012-07-06 09:00:00,2012,7,27,188,6,4,9,0,21,24.0,1003.0,1.78,59.0,105.0,75.0,4
2012-07-06 10:00:00,2012,7,27,188,6,4,10,0,22,25.0,1003.0,1.79,90.0,89.0,74.0,4
2012-07-06 11:00:00,2012,7,27,188,6,4,11,0,22,26.0,1003.0,0.89,112.0,93.0,63.0,5
2012-07-06 12:00:00,2012,7,27,188,6,4,12,0,22,26.0,1002.0,1.78,123.0,97.0,61.0,5
2012-07-06 13:00:00,2012,7,27,188,6,4,13,0,22,25.0,1003.0,1.79,133.0,92.0,61.0,5
2012-07-06 14:00:00,2012,7,27,188,6,4,14,0,23,24.0,1003.0,1.79,155.0,96.0,59.0,5
2012-07-06 15:00:00,2012,7,27,188,6,4,15,0,23,25.0,1002.0,2.68,153.0,109.0,67.0,5
2012-07-06 16:00:00,2012,7,27,188,6,4,16,0,23,25.0,1002.0,1.79,159.0,109.0,69.0,5
2012-07-06 17:00:00,2012,7,27,188,6,4,17,0,23,25.0,1002.0,1.79,168.0,110.0,73.0,6
2012-07-06 18:00:00,2012,7,27,188,6,4,18,0,23,25.0,1002.0,3.58,179.0,132.0,72.0,5
2012-07-06 19:00:00,2012,7,27,188,6,4,19,0,23,25.0,1002.0,5.37,199.0,149.0,73.0,6
2012-07-06 20:00:00,2012,7,27,188,6,4,20,0,23,24.0,1002.0,7.16,184.0,133.0,81.0,6
2012-07-06 21:00:00,2012,7,27,188,6,4,21,0,23,24.0,1002.0,8.95,194.0,124.0,83.0,6
2012-07-06 22:00:00,2012,7,27,188,6,4,22,0,23,24.0,1002.0,0.89,188.0,122.0,98.0,5
2012-07-06 23:00:00,2012,7,27,188,6,4,23,0,23,24.0,1002.0,1.78,189.0,32.0,106.0,5
2012-07-07 00:00:00,2012,7,27,189,7,5,0,1,23,24.0,1002.0,2.67,179.0,34.0,110.0,5
2012-07-07 01:00:00,2012,7,27,189,7,5,1,1,23,24.0,1002.0,1.79,184.0,46.0,98.0,5
2012-07-07 02:00:00,2012,7,27,189,7,5,2,1,23,24.0,1002.0,0.89,177.0,47.0,104.0,5
2012-07-07 03:00:00,2012,7,27,189,7,5,3,1,23,24.0,1002.0,1.79,180.0,53.0,105.0,5
2012-07-07 04:00:00,2012,7,27,189,7,5,4,1,23,24.0,1002.0,0.89,180.0,55.0,97.0,6
2012-07-07 05:00:00,2012,7,27,189,7,5,5,1,23,23.0,1002.0,0.89,183.0,52.0,127.0,5
2012-07-07 06:00:00,2012,7,27,189,7,5,6,1,23,23.0,1002.0,1.79,187.0,52.0,128.0,5
2012-07-07 07:00:00,2012,7,27,189,7,5,7,1,23,24.0,1002.0,0.89,177.0,56.0,128.0,5
2012-07-07 08:00:00,2012,7,27,189,7,5,8,1,24,25.0,1003.0,1.78,179.0,59.0,100.0,5
2012-07-07 09:00:00,2012,7,27,189,7,5,9,1,24,26.0,1002.0,3.13,183.0,90.0,78.0,5
2012-07-07 10:00:00,2012,7,27,189,7,5,10,1,24,27.0,1002.0,4.92,173.0,112.0,70.0,5
2012-07-07 11:00:00,2012,7,27,189,7,5,11,1,24,28.0,1002.0,8.05,175.0,123.0,50.0,5
2012-07-07 12:00:00,2012,7,27,189,7,5,12,1,24,28.0,1002.0,11.18,168.0,133.0,36.0,5
2012-07-07 13:00:00,2012,7,27,189,7,5,13,1,24,29.0,1001.0,12.97,178.0,155.0,30.0,4
2012-07-07 14:00:00,2012,7,27,189,7,5,14,1,24,31.0,1001.0,16.1,157.0,153.0,24.0,4
2012-07-07 15:00:00,2012,7,27,189,7,5,15,1,24,30.0,1001.0,20.12,110.0,159.0,21.0,4
2012-07-07 16:00:00,2012,7,27,189,7,5,16,1,25,31.0,1000.0,24.14,97.0,168.0,27.0,4
2012-07-07 17:00:00,2012,7,27,189,7,5,17,1,24,30.0,1000.0,28.16,90.0,179.0,40.0,4
2012-07-07 18:00:00,2012,7,27,189,7,5,18,1,24,30.0,1000.0,32.18,103.0,199.0,40.0,5
2012-07-07 19:00:00,2012,7,27,189,7,5,19,1,24,29.0,1000.0,35.31,105.0,184.0,27.0,6
2012-07-07 20:00:00,2012,7,27,189,7,5,20,1,24,29.0,1001.0,38.44,134.0,194.0,42.0,6
2012-07-07 21:00:00,2012,7,27,189,7,5,21,1,24,28.0,1001.0,41.57,210.0,188.0,71.0,5
2012-07-07 22:00:00,2012,7,27,189,7,5,22,1,22,27.0,1001.0,44.7,232.0,189.0,69.0,5
2012-07-07 23:00:00,2012,7,27,189,7,5,23,1,21,27.0,1002.0,47.83,167.0,179.0,69.0,5
2012-07-08 00:00:00,2012,7,27,190,8,6,0,1,22,26.0,1002.0,0.89,163.0,184.0,77.0,5
2012-07-08 01:00:00,2012,7,27,190,8,6,1,1,23,25.0,1001.0,1.78,171.0,177.0,77.0,5
2012-07-08 02:00:00,2012,7,27,190,8,6,2,1,23,25.0,1001.0,2.67,152.0,180.0,90.0,5
2012-07-08 03:00:00,2012,7,27,190,8,6,3,1,23,25.0,1001.0,3.56,136.0,180.0,104.0,5
2012-07-08 04:00:00,2012,7,27,190,8,6,4,1,23,24.0,1001.0,0.89,149.0,183.0,112.0,5
2012-07-08 05:00:00,2012,7,27,190,8,6,5,1,23,25.0,1002.0,0.89,163.0,187.0,126.0,5
2012-07-08 06:00:00,2012,7,27,190,8,6,6,1,23,25.0,1002.0,1.78,169.0,177.0,131.0,5
2012-07-08 07:00:00,2012,7,27,190,8,6,7,1,24,26.0,1002.0,2.67,177.0,179.0,134.0,5
2012-07-08 08:00:00,2012,7,27,190,8,6,8,1,23,26.0,1002.0,1.79,184.0,183.0,135.0,5
2012-07-08 09:00:00,2012,7,27,190,8,6,9,1,24,26.0,1003.0,1.79,186.0,173.0,145.0,5
2012-07-08 10:00:00,2012,7,27,190,8,6,10,1,24,26.0,1003.0,3.58,185.0,175.0,138.0,5
2012-07-08 11:00:00,2012,7,27,190,8,6,11,1,24,28.0,1003.0,6.71,174.0,168.0,140.0,5
2012-07-08 12:00:00,2012,7,27,190,8,6,12,1,24,29.0,1002.0,9.84,152.0,178.0,137.0,5
2012-07-08 13:00:00,2012,7,27,190,8,6,13,1,24,31.0,1002.0,0.89,145.0,157.0,129.0,4
2012-07-08 14:00:00,2012,7,27,190,8,6,14,1,23,31.0,1001.0,1.79,135.0,110.0,129.0,5
2012-07-08 15:00:00,2012,7,27,190,8,6,15,1,23,31.0,1002.0,0.89,120.0,97.0,133.0,5
2012-07-08 16:00:00,2012,7,27,190,8,6,16,1,24,29.0,1001.0,4.92,130.0,90.0,140.0,4
2012-07-08 17:00:00,2012,7,27,190,8,6,17,1,23,28.0,1001.0,8.94,139.0,103.0,121.0,4
2012-07-08 18:00:00,2012,7,27,190,8,6,18,1,23,27.0,1002.0,13.86,113.0,105.0,122.0,4
2012-07-08 19:00:00,2012,7,27,190,8,6,19,1,24,27.0,1002.0,17.88,113.0,134.0,122.0,4
2012-07-08 20:00:00,2012,7,27,190,8,6,20,1,24,27.0,1002.0,19.67,119.0,210.0,120.0,5
2012-07-08 21:00:00,2012,7,27,190,8,6,21,1,24,26.0,1003.0,21.46,122.0,232.0,192.0,4
2012-07-08 22:00:00,2012,7,27,190,8,6,22,1,24,26.0,1002.0,24.59,125.0,167.0,199.0,4
2012-07-08 23:00:00,2012,7,27,190,8,6,23,1,24,26.0,1002.0,26.38,115.0,163.0,205.0,4
2012-07-09 00:00:00,2012,7,28,191,9,0,0,0,24,25.0,1002.0,29.51,109.0,171.0,200.0,4
2012-07-09 01:00:00,2012,7,28,191,9,0,1,0,24,24.0,1002.0,32.64,115.0,152.0,178.0,4
2012-07-09 02:00:00,2012,7,28,191,9,0,2,0,23,24.0,1002.0,34.43,103.0,136.0,104.0,4
2012-07-09 03:00:00,2012,7,28,191,9,0,3,0,23,24.0,1002.0,37.56,101.0,149.0,84.0,4
2012-07-09 04:00:00,2012,7,28,191,9,0,4,0,23,24.0,1002.0,0.89,95.0,163.0,61.0,4
2012-07-09 05:00:00,2012,7,28,191,9,0,5,0,23,24.0,1002.0,0.89,95.0,169.0,38.0,4
2012-07-09 06:00:00,2012,7,28,191,9,0,6,0,24,24.0,1003.0,1.78,92.0,177.0,27.0,4
2012-07-09 07:00:00,2012,7,28,191,9,0,7,0,24,24.0,1002.0,0.89,110.0,184.0,17.0,5
2012-07-09 08:00:00,2012,7,28,191,9,0,8,0,24,25.0,1003.0,1.78,122.0,186.0,17.0,4
2012-07-09 09:00:00,2012,7,28,191,9,0,9,0,24,25.0,1003.0,2.67,127.0,185.0,19.0,4
2012-07-09 10:00:00,2012,7,28,191,9,0,10,0,24,25.0,1003.0,3.56,122.0,174.0,12.0,4
2012-07-09 11:00:00,2012,7,28,191,9,0,11,0,24,25.0,1003.0,1.79,110.0,152.0,9.0,4
2012-07-09 12:00:00,2012,7,28,191,9,0,12,0,24,27.0,1003.0,3.58,104.0,145.0,13.0,4
2012-07-09 13:00:00,2012,7,28,191,9,0,13,0,24,28.0,1002.0,6.71,103.0,135.0,13.0,4
2012-07-09 14:00:00,2012,7,28,191,9,0,14,0,24,28.0,1002.0,9.84,107.0,120.0,12.0,4
2012-07-09 15:00:00,2012,7,28,191,9,0,15,0,24,28.0,1002.0,12.97,106.0,130.0,19.0,4
2012-07-09 16:00:00,2012,7,28,191,9,0,16,0,24,27.0,1001.0,16.99,89.0,139.0,19.0,4
2012-07-09 17:00:00,2012,7,28,191,9,0,17,0,24,27.0,1001.0,21.01,96.0,113.0,16.0,4
2012-07-09 18:00:00,2012,7,28,191,9,0,18,0,24,26.0,1001.0,24.14,90.0,113.0,22.0,4
2012-07-09 19:00:00,2012,7,28,191,9,0,19,0,23,26.0,1001.0,25.93,92.0,119.0,21.0,3
2012-07-09 20:00:00,2012,7,28,191,9,0,20,0,24,25.0,1001.0,29.95,94.0,122.0,24.0,3
2012-07-09 21:00:00,2012,7,28,191,9,0,21,0,23,25.0,1002.0,33.08,73.0,125.0,27.0,2
2012-07-09 22:00:00,2012,7,28,191,9,0,22,0,23,25.0,1002.0,0.89,72.0,115.0,22.0,3
2012-07-09 23:00:00,2012,7,28,191,9,0,23,0,23,24.0,1002.0,1.79,47.0,109.0,23.0,3
2012-07-10 00:00:00,2012,7,28,192,10,1,0,0,23,24.0,1001.0,3.58,60.0,115.0,33.0,3
2012-07-10 01:00:00,2012,7,28,192,10,1,1,0,23,24.0,1001.0,5.37,62.0,103.0,45.0,3
2012-07-10 02:00:00,2012,7,28,192,10,1,2,0,23,24.0,1000.0,7.16,66.0,101.0,48.0,3
2012-07-10 03:00:00,2012,7,28,192,10,1,3,0,23,24.0,1000.0,0.89,73.0,95.0,51.0,2
2012-07-10 04:00:00,2012,7,28,192,10,1,4,0,23,24.0,999.0,1.79,61.0,95.0,45.0,2
2012-07-10 05:00:00,2012,7,28,192,10,1,5,0,23,24.0,999.0,4.92,52.0,92.0,48.0,2
2012-07-10 06:00:00,2012,7,28,192,10,1,6,0,23,24.0,999.0,6.71,48.0,110.0,35.0,2
2012-07-10 07:00:00,2012,7,28,192,10,1,7,0,24,26.0,998.0,8.5,47.0,122.0,35.0,2
2012-07-10 08:00:00,2012,7,28,192,10,1,8,0,24,27.0,998.0,10.29,52.0,127.0,29.0,1
2012-07-10 09:00:00,2012,7,28,192,10,1,9,0,25,29.0,998.0,13.42,42.0,122.0,21.0,2
2012-07-10 10:00:00,2012,7,28,192,10,1,10,0,24,29.0,997.0,0.89,33.0,110.0,20.0,2
2012-07-10 11:00:00,2012,7,28,192,10,1,11,0,24,30.0,996.0,1.78,35.0,104.0,16.0,2
2012-07-10 12:00:00,2012,7,28,192,10,1,12,0,25,32.0,996.0,2.67,35.0,103.0,18.0,1
2012-07-10 13:00:00,2012,7,28,192,10,1,13,0,25,31.0,995.0,3.13,36.0,107.0,18.0,2
2012-07-10 14:00:00,2012,7,28,192,10,1,14,0,25,32.0,994.0,7.15,30.0,106.0,15.0,2
2012-07-10 15:00:00,2012,7,28,192,10,1,15,0,25,32.0,993.0,10.28,46.0,89.0,26.0,3
2012-07-10 16:00:00,2012,7,28,192,10,1,16,0,25,32.0,992.0,16.09,53.0,96.0,22.0,3
2012-07-10 17:00:00,2012,7,28,192,10,1,17,0,25,31.0,993.0,21.9,63.0,90.0,20.0,2
2012-07-10 18:00:00,2012,7,28,192,10,1,18,0,25,30.0,994.0,29.05,67.0,92.0,24.0,2
2012-07-10 19:00:00,2012,7,28,192,10,1,19,0,21,22.0,995.0,41.12,56.0,94.0,22.0,1
2012-07-10 20:00:00,2012,7,28,192,10,1,20,0,21,22.0,995.0,42.91,56.0,73.0,24.0,1
2012-07-10 21:00:00,2012,7,28,192,10,1,21,0,21,23.0,995.0,1.79,22.0,72.0,33.0,1
2012-07-10 22:00:00,2012,7,28,192,10,1,22,0,22,23.0,996.0,6.71,20.0,47.0,42.0,2
2012-07-10 23:00:00,2012,7,28,192,10,1,23,0,21,22.0,995.0,0.89,33.0,60.0,103.0,1
2012-07-11 00:00:00,2012,7,28,193,11,2,0,0,21,23.0,995.0,1.79,43.0,62.0,115.0,1
2012-07-11 01:00:00,2012,7,28,193,11,2,1,0,21,23.0,995.0,4.92,25.0,66.0,60.0,2
2012-07-11 02:00:00,2012,7,28,193,11,2,2,0,21,23.0,994.0,0.89,33.0,73.0,45.0,2
2012-07-11 03:00:00,2012,7,28,193,11,2,3,0,21,22.0,994.0,1.79,45.0,61.0,60.0,2
2012-07-11 04:00:00,2012,7,28,193,11,2,4,0,21,21.0,994.0,3.58,54.0,52.0,69.0,2
2012-07-11 05:00:00,2012,7,28,193,11,2,5,0,21,21.0,995.0,4.47,49.0,48.0,87.0,3
2012-07-11 06:00:00,2012,7,28,193,11,2,6,0,21,21.0,995.0,0.89,47.0,47.0,91.0,3
2012-07-11 07:00:00,2012,7,28,193,11,2,7,0,21,22.0,995.0,1.79,61.0,52.0,114.0,3
2012-07-11 08:00:00,2012,7,28,193,11,2,8,0,22,22.0,995.0,1.79,79.0,42.0,96.0,4
2012-07-11 09:00:00,2012,7,28,193,11,2,9,0,22,24.0,995.0,1.79,86.0,33.0,97.0,4
2012-07-11 10:00:00,2012,7,28,193,11,2,10,0,23,26.0,995.0,1.79,101.0,35.0,81.0,4
2012-07-11 11:00:00,2012,7,28,193,11,2,11,0,22,27.0,994.0,0.89,96.0,35.0,81.0,3
2012-07-11 12:00:00,2012,7,28,193,11,2,12,0,23,28.0,994.0,3.13,95.0,36.0,83.0,3
2012-07-11 13:00:00,2012,7,28,193,11,2,13,0,24,30.0,993.0,4.92,87.0,30.0,88.0,3
2012-07-11 14:00:00,2012,7,28,193,11,2,14,0,23,29.0,994.0,1.79,65.0,46.0,85.0,3
2012-07-11 15:00:00,2012,7,28,193,11,2,15,0,21,29.0,993.0,1.79,76.0,53.0,95.0,3
2012-07-11 16:00:00,2012,7,28,193,11,2,16,0,23,31.0,993.0,3.13,80.0,63.0,114.0,4
2012-07-11 17:00:00,2012,7,28,193,11,2,17,0,23,31.0,993.0,1.79,87.0,67.0,114.0,4
2012-07-11 18:00:00,2012,7,28,193,11,2,18,0,24,29.0,994.0,4.92,88.0,56.0,106.0,3
2012-07-11 19:00:00,2012,7,28,193,11,2,19,0,24,25.0,995.0,4.02,94.0,56.0,105.0,2
2012-07-11 20:00:00,2012,7,28,193,11,2,20,0,23,24.0,995.0,7.15,61.0,22.0,98.0,1
2012-07-11 21:00:00,2012,7,28,193,11,2,21,0,22,25.0,995.0,10.28,47.0,20.0,89.0,1
2012-07-11 22:00:00,2012,7,28,193,11,2,22,0,22,23.0,996.0,1.79,29.0,33.0,83.0,1
2012-07-11 23:00:00,2012,7,28,193,11,2,23,0,21,23.0,996.0,1.79,24.0,43.0,68.0,1
2012-07-12 00:00:00,2012,7,28,194,12,3,0,0,21,23.0,996.0,0.89,28.0,25.0,77.0,1
2012-07-12 01:00:00,2012,7,28,194,12,3,1,0,21,22.0,996.0,0.89,28.0,33.0,75.0,1
2012-07-12 02:00:00,2012,7,28,194,12,3,2,0,21,23.0,996.0,0.89,20.0,45.0,78.0,1
2012-07-12 03:00:00,2012,7,28,194,12,3,3,0,21,22.0,996.0,1.79,19.0,54.0,86.0,1
2012-07-12 04:00:00,2012,7,28,194,12,3,4,0,21,22.0,997.0,3.58,25.0,49.0,94.0,1
2012-07-12 05:00:00,2012,7,28,194,12,3,5,0,21,21.0,997.0,5.37,19.0,47.0,93.0,1
2012-07-12 06:00:00,2012,7,28,194,12,3,6,0,21,22.0,997.0,7.16,27.0,61.0,85.0,1
2012-07-12 07:00:00,2012,7,28,194,12,3,7,0,22,24.0,998.0,10.29,19.0,79.0,77.0,1
2012-07-12 08:00:00,2012,7,28,194,12,3,8,0,22,26.0,998.0,3.13,24.0,86.0,73.0,1
2012-07-12 09:00:00,2012,7,28,194,12,3,9,0,22,27.0,998.0,4.92,20.0,101.0,105.0,2
2012-07-12 10:00:00,2012,7,28,194,12,3,10,0,22,29.0,998.0,1.79,20.0,96.0,89.0,2
2012-07-12 11:00:00,2012,7,28,194,12,3,11,0,21,29.0,998.0,0.89,55.0,95.0,93.0,2
2012-07-12 12:00:00,2012,7,28,194,12,3,12,0,21,31.0,998.0,1.79,57.0,87.0,97.0,2
2012-07-12 13:00:00,2012,7,28,194,12,3,13,0,20,32.0,997.0,4.92,35.0,65.0,92.0,1
2012-07-12 14:00:00,2012,7,28,194,12,3,14,0,21,29.0,998.0,3.13,35.0,76.0,96.0,0
2012-07-12 15:00:00,2012,7,28,194,12,3,15,0,22,31.0,997.0,0.89,20.0,80.0,109.0,0
2012-07-12 16:00:00,2012,7,28,194,12,3,16,0,20,32.0,997.0,1.78,13.0,87.0,109.0,0
2012-07-12 17:00:00,2012,7,28,194,12,3,17,0,21,32.0,997.0,3.13,9.0,88.0,110.0,0
2012-07-12 18:00:00,2012,7,28,194,12,3,18,0,19,28.0,998.0,5.81,9.0,94.0,132.0,0
2012-07-12 19:00:00,2012,7,28,194,12,3,19,0,19,27.0,999.0,3.13,16.0,61.0,149.0,0
2012-07-12 20:00:00,2012,7,28,194,12,3,20,0,19,27.0,999.0,4.02,14.0,47.0,133.0,0
2012-07-12 21:00:00,2012,7,28,194,12,3,21,0,20,27.0,1001.0,5.81,14.0,29.0,124.0,0
2012-07-12 22:00:00,2012,7,28,194,12,3,22,0,20,26.0,1002.0,1.79,14.0,24.0,122.0,0
2012-07-12 23:00:00,2012,7,28,194,12,3,23,0,20,25.0,1002.0,3.58,17.0,28.0,32.0,1
2012-07-13 00:00:00,2012,7,28,195,13,4,0,0,20,25.0,1002.0,5.37,16.0,28.0,34.0,1
2012-07-13 01:00:00,2012,7,28,195,13,4,1,0,21,23.0,1002.0,6.26,29.0,20.0,46.0,1
2012-07-13 02:00:00,2012,7,28,195,13,4,2,0,21,23.0,1002.0,0.89,26.0,19.0,47.0,0
2012-07-13 03:00:00,2012,7,28,195,13,4,3,0,20,23.0,1002.0,1.79,18.0,25.0,53.0,1
2012-07-13 04:00:00,2012,7,28,195,13,4,4,0,20,22.0,1003.0,3.58,17.0,19.0,55.0,1
2012-07-13 05:00:00,2012,7,28,195,13,4,5,0,20,22.0,1003.0,4.47,31.0,27.0,52.0,1
2012-07-13 06:00:00,2012,7,28,195,13,4,6,0,22,23.0,1003.0,1.79,25.0,19.0,52.0,1
2012-07-13 07:00:00,2012,7,28,195,13,4,7,0,22,24.0,1004.0,1.79,33.0,24.0,56.0,1
2012-07-13 08:00:00,2012,7,28,195,13,4,8,0,20,26.0,1004.0,4.92,25.0,20.0,59.0,0
2012-07-13 09:00:00,2012,7,28,195,13,4,9,0,19,27.0,1005.0,4.02,22.0,20.0,90.0,0
2012-07-13 10:00:00,2012,7,28,195,13,4,10,0,20,28.0,1005.0,7.15,15.0,55.0,112.0,0
2012-07-13 11:00:00,2012,7,28,195,13,4,11,0,18,29.0,1005.0,8.94,10.0,57.0,123.0,0
2012-07-13 12:00:00,2012,7,28,195,13,4,12,0,19,30.0,1004.0,0.89,8.0,35.0,133.0,0
2012-07-13 13:00:00,2012,7,28,195,13,4,13,0,19,30.0,1004.0,1.78,7.0,35.0,155.0,0
2012-07-13 14:00:00,2012,7,28,195,13,4,14,0,19,30.0,1003.0,2.67,11.0,20.0,153.0,0
2012-07-13 15:00:00,2012,7,28,195,13,4,15,0,17,30.0,1003.0,3.56,14.0,13.0,159.0,1
2012-07-13 16:00:00,2012,7,28,195,13,4,16,0,19,30.0,1002.0,5.35,17.0,9.0,168.0,1
2012-07-13 17:00:00,2012,7,28,195,13,4,17,0,21,30.0,1002.0,3.13,28.0,9.0,179.0,1
2012-07-13 18:00:00,2012,7,28,195,13,4,18,0,19,29.0,1002.0,6.26,34.0,16.0,199.0,2
2012-07-13 19:00:00,2012,7,28,195,13,4,19,0,19,29.0,1003.0,10.28,33.0,14.0,184.0,2
2012-07-13 20:00:00,2012,7,28,195,13,4,20,0,20,27.0,1003.0,12.07,36.0,14.0,194.0,2
2012-07-13 21:00:00,2012,7,28,195,13,4,21,0,21,26.0,1004.0,0.89,38.0,14.0,188.0,2
2012-07-13 22:00:00,2012,7,28,195,13,4,22,0,20,26.0,1004.0,1.78,41.0,17.0,189.0,2
2012-07-13 23:00:00,2012,7,28,195,13,4,23,0,22,24.0,1004.0,0.89,42.0,16.0,179.0,2
2012-07-14 00:00:00,2012,7,28,196,14,5,0,1,22,24.0,1004.0,1.78,38.0,29.0,184.0,2
2012-07-14 01:00:00,2012,7,28,196,14,5,1,1,22,23.0,1004.0,3.57,46.0,26.0,177.0,3
2012-07-14 02:00:00,2012,7,28,196,14,5,2,1,21,23.0,1004.0,0.45,47.0,18.0,180.0,2
2012-07-14 03:00:00,2012,7,28,196,14,5,3,1,21,22.0,1004.0,1.79,61.0,17.0,180.0,2
2012-07-14 04:00:00,2012,7,28,196,14,5,4,1,21,22.0,1004.0,1.79,57.0,31.0,183.0,2
2012-07-14 05:00:00,2012,7,28,196,14,5,5,1,20,23.0,1004.0,0.89,54.0,25.0,187.0,2
2012-07-14 06:00:00,2012,7,28,196,14,5,6,1,20,23.0,1004.0,1.78,48.0,33.0,177.0,1
2012-07-14 07:00:00,2012,7,28,196,14,5,7,1,19,24.0,1005.0,2.67,38.0,25.0,179.0,1
2012-07-14 08:00:00,2012,7,28,196,14,5,8,1,18,25.0,1005.0,3.13,25.0,22.0,183.0,1
2012-07-14 09:00:00,2012,7,28,196,14,5,9,1,17,27.0,1005.0,7.15,23.0,15.0,173.0,1
2012-07-14 10:00:00,2012,7,28,196,14,5,10,1,17,28.0,1005.0,10.28,21.0,10.0,175.0,0
2012-07-14 11:00:00,2012,7,28,196,14,5,11,1,17,29.0,1005.0,1.79,19.0,8.0,168.0,0
2012-07-14 12:00:00,2012,7,28,196,14,5,12,1,16,29.0,1004.0,3.13,17.0,7.0,178.0,0
2012-07-14 13:00:00,2012,7,28,196,14,5,13,1,16,31.0,1004.0,6.26,16.0,11.0,157.0,0
2012-07-14 14:00:00,2012,7,28,196,14,5,14,1,15,30.0,1003.0,8.05,14.0,14.0,110.0,0
2012-07-14 15:00:00,2012,7,28,196,14,5,15,1,15,30.0,1003.0,1.79,15.0,17.0,97.0,1
2012-07-14 16:00:00,2012,7,28,196,14,5,16,1,17,30.0,1002.0,3.13,15.0,28.0,90.0,0
2012-07-14 17:00:00,2012,7,28,196,14,5,17,1,16,29.0,1002.0,4.92,19.0,34.0,103.0,1
